po_/_so_#,country,sub_classification,unit_of_measure_(per_pack),line_item_quantity,line_item_value,pack_price,unit_price,first_line_designation,freight_cost_(usd),shipment_mode,days_to_process
0,1402,1,120,12,425.03,35.42,0.3,0,0.0,3,97
0,762,2,20,427,13664.0,32.0,1.6,1,2473.96,0,56
0,615,1,60,9227,60990.47,6.61,0.11,1,1922.5,2,218
0,1402,5,240,10603,23962.78,2.26,0.01,1,11234.1,2,10
0,403,1,60,10620,205284.6,19.33,0.32,1,18475.61,0,287
0,326,2,20,6,192.0,32.0,1.6,0,3549.77,0,146
0,95,1,30,29160,306180.0,10.5,0.35,1,17118.8,0,119
0,1402,1,60,23,408.18,17.75,0.3,0,0.0,3,56
0,1402,1,30,12,209.09,17.42,0.58,0,0.0,3,42
0,648,2,100,2161,155592.0,72.0,0.72,1,16633.36,0,92
0,1107,2,20,24250,776000.0,32.0,1.6,1,70509.14,0,218
0,1402,5,240,16,392.16,24.51,0.1,0,0.0,3,363
0,615,1,60,1217,8239.09,6.77,0.11,1,976.44,0,203
0,1402,5,90,3,70.76,23.59,0.26,0,0.0,3,295
0,1402,1,30,98,2214.85,22.6,0.75,0,0.0,3,293
0,762,1,120,98,12362.16,126.14,1.05,1,586.16,0,310
0,1402,1,60,55,1814.33,32.99,0.55,0,0.0,3,293
0,494,1,30,53149,1057665.1,19.9,0.66,1,27478.63,2,133
0,1402,1,30,60,935.7,15.6,0.52,0,0.0,3,363
0,494,1,30,3000,71010.0,23.67,0.79,1,777.0,0,-87
0,1402,5,30,45232,110366.08,2.44,0.08,1,5301.65,2,-19
0,1402,1,30,8,134.55,16.82,0.56,0,0.0,3,295
0,762,5,60,46,1200.14,26.09,0.43,1,986.79,0,112
0,673,1,30,21384,217047.6,10.15,0.34,1,4219.32,0,144
0,1107,2,100,11054,983806.0,89.0,0.89,1,67915.7,0,154
0,237,3,1,40,100.0,2.5,2.5,1,281.61,0,155
0,615,5,60,612,3635.28,5.94,0.1,1,1286.68,0,155
0,615,1,60,350,2397.5,6.85,0.11,1,4126.9,0,258
0,34,2,20,200,6400.0,32.0,1.6,1,0.0,0,252
0,1402,1,60,82,5009.96,61.1,1.02,0,0.0,3,42
0,67,1,60,19429,43715.25,2.25,0.04,0,3549.77,0,60
0,1402,1,30,60,1327.39,22.12,0.74,0,0.0,3,70
0,1402,1,60,2500,21941.29,8.78,0.15,0,0.0,3,223
0,494,1,60,31528,171197.04,5.43,0.09,1,10879.44,0,397
0,1402,1,30,9,196.8,21.87,0.73,0,0.0,3,293
0,648,2,20,2730,87360.0,32.0,1.6,1,11367.59,0,70
0,403,1,30,276,6187.92,22.42,0.75,1,0.0,0,588
0,1107,2,100,4758,423462.0,89.0,0.89,1,28895.07,0,172
0,1402,1,30,39878,265188.7,6.65,0.22,1,0.0,2,164
0,237,2,100,90,9000.0,100.0,1.0,1,1182.5,0,197
0,1402,5,240,14,111.95,8.0,0.03,0,0.0,3,293
0,1402,1,60,51,466.28,9.14,0.15,0,0.0,3,156
0,51,1,30,1902,38040.0,20.0,0.67,1,1965.62,0,14
0,673,1,60,13000,29900.0,2.3,0.04,0,3549.77,0,162
0,648,2,100,5538,443040.0,80.0,0.8,1,25380.88,0,266
0,1402,1,60,104636,284609.92,2.72,0.05,1,8527.46,2,71
0,1402,1,60,608,5932.29,9.76,0.16,0,0.0,3,295
0,1402,5,30,182,541.83,2.98,0.1,0,0.0,3,180
0,673,5,60,396,6023.16,15.21,0.25,1,439.17,0,139
0,1064,2,100,2104,168320.0,80.0,0.8,1,16661.34,0,133
0,403,1,60,57961,130412.25,2.25,0.04,1,43237.33,0,125
0,528,5,300,1024,31559.68,30.82,0.1,1,0.0,0,198
0,326,2,20,39,1248.0,32.0,1.6,0,3549.77,0,-65
0,673,1,30,40890,175827.0,4.3,0.14,1,10455.35,0,232
0,673,1,60,5700,10260.0,1.8,0.03,1,0.0,0,142
0,673,1,30,30339,348595.11,11.49,0.38,1,15006.27,0,11
0,673,1,60,2000,21900.0,10.95,0.18,0,3549.77,0,167
0,673,1,30,3000,9900.0,3.3,0.11,1,0.0,0,140
0,673,1,30,20142,99702.9,4.95,0.16,1,13850.65,0,153
0,1064,5,180,3399,57647.04,16.96,0.09,1,2093.32,0,61
0,1064,2,30,2418,58032.0,24.0,0.8,1,7894.76,0,133
0,494,2,100,1387,110960.0,80.0,0.8,1,12035.47,0,143
0,1107,2,100,6158,548062.0,89.0,0.89,1,31090.27,0,122
0,1402,1,60,189,1248.67,6.61,0.11,0,0.0,3,95
0,673,1,30,2196,20862.0,9.5,0.32,1,0.0,0,146
0,588,1,60,1020,54784.2,53.71,0.9,0,0.0,0,254
0,1402,1,120,62,1549.54,24.99,0.21,0,0.0,3,29
0,673,1,60,9744,14128.8,1.45,0.02,1,6158.0,0,412
0,615,2,100,1250,160937.5,128.75,1.29,1,0.0,3,44
0,1107,2,100,3055,271895.0,89.0,0.89,1,13325.59,0,-18
0,762,5,60,210,1554.0,7.4,0.12,1,677.4,0,50
0,1402,1,60,33972,85949.16,2.53,0.04,1,1791.42,0,146
0,1402,1,60,20,1599.83,79.99,1.33,0,0.0,3,97
0,1402,1,84,40,431.92,10.8,0.13,1,0.0,3,36
0,1402,1,60,408,1608.59,3.94,0.07,0,0.0,3,180
0,1402,1,30,1043,17283.85,16.57,0.55,0,0.0,3,295
0,1402,1,30,621,12768.22,20.56,0.69,0,0.0,3,29
0,1402,1,30,17,368.99,21.71,0.72,0,0.0,3,295
0,762,1,30,6907,124326.0,18.0,0.6,1,0.0,0,259
0,673,1,30,300,3900.0,13.0,0.43,1,3657.69,0,134
0,164,3,1,116,580.0,5.0,5.0,0,3549.77,0,14
0,673,1,120,1010,83022.0,82.2,0.68,1,8227.99,0,131
0,164,2,20,176,5632.0,32.0,1.6,1,1743.35,0,139
0,1402,1,60,920,25777.7,28.02,0.47,0,0.0,3,180
0,164,2,100,450,40050.0,89.0,0.89,1,2997.85,0,116
0,1402,1,60,27,620.91,23.0,0.38,0,0.0,3,288
0,1402,5,240,1021,23275.52,22.8,0.1,0,0.0,3,29
0,588,2,20,5673,181536.0,32.0,1.6,1,10780.63,0,178
0,588,2,20,151,4832.0,32.0,1.6,1,1032.57,0,-168
0,1402,1,120,23,592.47,25.76,0.21,0,0.0,3,293
0,1402,5,90,25000,204250.0,8.17,0.09,1,5192.74,2,-19
0,615,5,60,3024,11944.8,3.95,0.07,1,1694.3,0,314
0,1402,1,60,33,650.7,19.72,0.33,0,0.0,3,293
0,95,1,30,17640,185220.0,10.5,0.35,0,3549.77,0,119
0,673,1,60,11507,20367.39,1.77,0.03,1,1666.35,0,67
0,1402,1,60,50,3857.34,77.15,1.29,0,0.0,3,293
0,1402,1,60,37,1874.52,50.66,0.84,0,0.0,3,257
0,1402,1,120,3500,152545.53,43.58,0.36,1,0.0,3,114
0,1402,1,60,86,6545.32,76.11,1.27,0,0.0,3,295
0,403,5,240,6821,10299.71,1.51,0.01,1,0.0,0,13
0,1402,1,30,137130,911914.5,6.65,0.22,1,9726.53,2,298
0,1402,1,60,3,64.23,21.41,0.36,0,0.0,3,184
0,164,2,20,47,1504.0,32.0,1.6,1,870.22,0,64
0,1402,1,60,2,36.18,18.09,0.3,0,0.0,3,29
0,673,1,60,12100,98010.0,8.1,0.13,1,3251.35,0,84
0,108,2,20,500,16000.0,32.0,1.6,1,2865.63,0,53
0,528,3,1,5000,25000.0,5.0,5.0,0,3549.77,0,178
0,1402,5,300,2,46.9,23.45,0.08,1,0.0,3,95
0,1064,1,30,2000,15160.0,7.58,0.25,1,1789.85,0,153
0,326,2,20,90,2880.0,32.0,1.6,0,3549.77,0,96
0,1402,1,30,3,91.69,30.56,1.02,0,0.0,3,29
0,615,5,30,1764,3951.36,2.24,0.07,1,1615.07,0,96
0,1402,1,30,28907,192231.55,6.65,0.22,1,0.0,2,199
0,164,3,100,115,920.0,8.0,0.08,1,3256.76,0,190
0,1402,1,60,92887,678075.1,7.3,0.12,1,6599.86,2,93
0,164,2,20,35,1120.0,32.0,1.6,0,3549.77,0,212
0,1402,1,30,5000,177172.11,35.43,1.18,1,0.0,3,73
0,108,2,48,32,2657.28,83.04,1.73,1,836.14,0,26
0,326,5,300,20,616.4,30.82,0.1,1,1573.41,0,226
0,588,2,100,9575,766000.0,80.0,0.8,1,29244.02,0,151
0,673,1,120,320,26304.0,82.2,0.68,1,823.94,0,-9
0,494,1,60,20172,109533.96,5.43,0.09,1,5765.11,0,370
0,403,5,240,9565,18651.75,1.95,0.01,1,3010.89,0,211
0,403,1,60,63254,166990.56,2.64,0.04,1,0.0,0,275
0,494,1,30,18311,433421.37,23.67,0.79,0,3549.77,0,168
0,181,2,20,43,1376.0,32.0,1.6,1,406.68,0,98
0,615,5,180,420,7123.2,16.96,0.09,1,0.0,0,150
0,1402,1,60,38341,111955.72,2.92,0.05,1,6369.8,0,84
0,164,2,20,597,19104.0,32.0,1.6,1,3088.04,0,266
0,4,2,25,1500,30750.0,20.5,0.82,1,0.0,0,78
0,403,1,60,236925,575727.75,2.43,0.04,1,82095.85,2,587
0,588,2,100,61,4739.7,77.7,0.78,1,1001.47,0,114
0,673,1,30,40593,452611.95,11.15,0.37,1,6881.65,0,128
0,494,2,100,2926,234080.0,80.0,0.8,1,24596.33,0,121
0,1402,1,60,19836,167019.12,8.42,0.14,1,698.0,2,-19
0,1402,1,60,104,2036.11,19.58,0.33,0,0.0,3,295
0,673,1,120,1922,116896.04,60.82,0.51,1,1842.23,0,204
0,1402,1,60,2600,16744.82,6.44,0.11,0,0.0,3,72
0,403,2,100,5084,355880.0,70.0,0.7,1,46638.41,0,172
0,1402,5,240,124,3352.74,27.04,0.11,0,0.0,3,295
0,528,5,60,48127,95772.73,1.99,0.03,1,18232.17,0,-4
0,326,1,60,3974,6835.28,1.72,0.03,1,3743.84,0,216
0,4,2,20,400,12800.0,32.0,1.6,1,0.0,0,107
0,58,5,240,2286,3451.86,1.51,0.01,1,7719.0,0,-140
0,588,1,60,18025,52633.0,2.92,0.05,1,4683.02,0,231
0,1107,2,20,6042,193344.0,32.0,1.6,1,22859.07,0,157
0,615,1,30,58,232.0,4.0,0.13,1,1274.35,0,-69
0,1402,5,240,120,1897.36,15.81,0.07,0,0.0,3,42
0,1402,5,300,4,92.5,23.12,0.08,1,0.0,3,36
0,326,2,100,552,44160.0,80.0,0.8,0,3549.77,0,-66
0,1064,2,100,4400,352000.0,80.0,0.8,1,23237.62,0,284
0,1064,1,30,1461,33603.0,23.0,0.77,1,2986.16,0,81
0,762,1,120,841,56010.6,66.6,0.55,1,359.53,0,188
0,762,5,60,1560,12542.4,8.04,0.13,1,1488.99,0,148
0,1064,2,100,2746,219680.0,80.0,0.8,1,27254.17,0,101
0,673,1,60,24377,170639.0,7.0,0.12,0,3549.77,0,169
0,1064,2,100,494,39520.0,80.0,0.8,1,7681.19,0,5
0,1402,1,30,11,240.14,21.83,0.73,0,0.0,3,184
0,1402,5,60,2,10.34,5.17,0.09,0,0.0,3,42
0,403,5,60,672,2466.24,3.67,0.06,1,221.96,0,198
0,673,1,30,4500,29025.0,6.45,0.22,1,4890.38,0,50
0,1402,1,60,52379,132518.87,2.53,0.04,1,4116.82,0,85
0,673,1,30,63421,272710.3,4.3,0.14,1,13241.08,0,128
0,46,2,25,24,480.0,20.0,0.8,1,1539.55,0,177
0,1402,5,240,300,2040.28,6.8,0.03,1,0.0,3,26
0,1107,2,20,1850,53650.0,29.0,1.45,1,2951.78,0,83
0,1402,1,60,189,6189.33,32.75,0.55,0,0.0,3,92
0,1402,1,60,88,1722.87,19.58,0.33,0,0.0,3,295
0,762,1,120,83,6811.81,82.07,0.68,1,375.0,0,80
0,494,2,100,2264,181120.0,80.0,0.8,1,18638.44,0,109
0,673,1,60,12937,29755.1,2.3,0.04,1,2181.91,0,425
0,1064,2,20,3049,82323.0,27.0,1.35,1,7208.0,0,295
0,673,5,90,298,1317.16,4.42,0.05,0,3549.77,0,194
0,588,3,1,215,1075.0,5.0,5.0,1,1001.02,0,87
0,673,1,60,24000,264000.0,11.0,0.18,1,10546.68,0,124
0,762,2,100,6118,489440.0,80.0,0.8,1,19775.55,0,175
0,1064,2,25,1400,28700.0,20.5,0.82,1,5408.93,0,285
0,528,2,100,8787,702960.0,80.0,0.8,1,51732.62,0,115
0,1107,2,20,3487,111584.0,32.0,1.6,1,5850.25,0,178
0,673,1,30,12693,45060.15,3.55,0.12,1,2048.91,0,62
0,1402,1,60,10000,172800.0,17.28,0.29,1,2531.3,0,249
0,95,2,100,150,11655.0,77.7,0.78,1,947.35,0,68
0,494,2,100,2352,188160.0,80.0,0.8,1,19026.72,0,109
0,1402,1,30,34044,158985.48,4.67,0.16,1,6105.79,0,75
0,7,5,30,360,806.4,2.24,0.07,1,840.17,0,90
0,237,1,120,1324,108832.8,82.2,0.68,1,2171.57,0,67
0,588,2,100,7587,589509.9,77.7,0.78,1,26532.85,0,248
0,762,1,30,9235,166230.0,18.0,0.6,1,5375.13,0,216
0,1402,1,30,30,445.57,14.85,0.5,0,0.0,3,288
0,1402,5,240,517,2812.74,5.44,0.02,0,0.0,3,29
0,1402,1,60,225,4157.82,18.48,0.31,0,0.0,3,29
0,615,1,60,29635,195887.35,6.61,0.11,1,21886.49,0,237
0,762,5,300,80,2465.6,30.82,0.1,1,2077.87,0,10
0,164,2,20,10,320.0,32.0,1.6,0,3549.77,0,133
0,1402,1,30,11,370.96,33.72,1.12,0,0.0,3,293
0,46,3,100,25,200.0,8.0,0.08,1,1201.72,0,-3
0,673,1,60,11000,58850.0,5.35,0.09,1,15089.11,0,96
0,528,5,60,814,0.01,0.0,0.0,1,1344.94,0,81
0,237,5,100,218,1002.8,4.6,0.05,0,3549.77,0,-75
0,1064,1,120,1573,48479.86,30.82,0.26,1,40289.0,2,319
0,1402,1,30,26,777.92,29.92,1.0,0,0.0,3,60
0,1402,5,240,11980,37737.0,3.15,0.01,1,4762.44,0,84
0,615,1,60,37680,288252.0,7.65,0.13,0,3549.77,2,220
0,528,3,1,3939,19695.0,5.0,5.0,0,3549.77,0,115
0,648,2,100,2607,208560.0,80.0,0.8,1,19598.71,0,-57
0,762,5,100,700,910.0,1.3,0.01,1,0.0,0,219
0,615,1,30,5000,100000.0,20.0,0.67,1,7296.97,0,161
0,1064,2,25,1400,28700.0,20.5,0.82,1,5372.87,0,359
0,762,1,120,120,4339.2,36.16,0.3,1,1025.69,0,56
0,528,5,300,4497,138597.54,30.82,0.1,1,0.0,0,226
0,34,1,90,46855,637228.0,13.6,0.15,1,13491.19,2,187
0,1402,1,30,7242,148900.86,20.56,0.69,0,0.0,3,29
0,44,2,100,10,800.0,80.0,0.8,1,767.63,0,111
0,403,1,60,37140,86907.6,2.34,0.04,0,3549.77,0,120
0,1107,5,60,5360,31838.4,5.94,0.1,1,5506.01,0,125
0,1402,5,30,100000,235000.0,2.35,0.08,1,17819.74,2,363
0,1402,1,60,38400,107136.0,2.79,0.05,1,0.0,2,272
0,615,2,100,1000,133000.0,133.0,1.33,1,0.0,3,-11
0,237,2,100,605,60500.0,100.0,1.0,1,0.0,0,72
0,528,5,60,703,4921.0,7.0,0.12,1,2365.05,0,172
0,1402,1,30,54247,424211.54,7.82,0.26,1,3646.13,0,258
0,237,2,20,15,435.0,29.0,1.45,1,325.67,0,26
0,326,2,100,262,20960.0,80.0,0.8,0,3549.77,0,-66
0,1402,1,120,33,844.57,25.59,0.21,0,0.0,3,19
0,1402,1,30,8,122.18,15.27,0.51,0,0.0,3,257
0,1402,1,60,164,1380.88,8.42,0.14,1,0.0,2,-19
0,673,1,30,187,4349.62,23.26,0.78,1,958.85,0,170
0,1402,1,30,10,234.38,23.44,0.78,0,0.0,3,288
0,673,1,60,5964,51350.04,8.61,0.14,0,3549.77,0,123
0,164,2,20,179,5728.0,32.0,1.6,1,2147.11,0,119
0,673,1,120,1720,141384.0,82.2,0.68,1,10296.99,0,52
0,403,1,60,9300,28737.0,3.09,0.05,1,3054.13,0,41
0,494,2,100,2024,141680.0,70.0,0.7,1,6923.2,0,144
0,181,2,20,340,9860.0,29.0,1.45,1,827.88,0,-188
0,588,1,60,50,2700.0,54.0,0.9,1,0.0,0,203
0,673,1,120,1785,146727.0,82.2,0.68,1,6937.66,0,98
0,46,2,20,39,1248.0,32.0,1.6,1,581.73,0,135
0,528,2,100,1000,72000.0,72.0,0.72,1,3791.81,0,55
0,673,1,30,24192,254016.0,10.5,0.35,1,8764.53,0,377
0,1402,1,30,87018,394191.54,4.53,0.15,1,0.0,2,185
0,673,5,60,2231,4685.1,2.1,0.04,0,3549.77,0,154
0,673,1,120,1575,129465.0,82.2,0.68,1,5528.41,0,143
0,648,2,20,3000,96000.0,32.0,1.6,1,6664.29,0,112
0,673,1,30,300,6978.0,23.26,0.78,1,0.0,0,147
0,108,2,100,8178,727842.0,89.0,0.89,1,15200.59,0,112
0,164,2,100,204,18156.0,89.0,0.89,0,3549.77,0,14
0,1402,5,240,11668,35004.0,3.0,0.01,1,3283.59,0,159
0,326,2,20,41,1312.0,32.0,1.6,0,3549.77,0,-65
0,1402,1,60,18,911.9,50.66,0.84,1,0.0,3,288
0,673,1,60,2400,5640.0,2.35,0.04,1,7388.14,0,134
0,403,1,30,42074,225095.9,5.35,0.18,1,25382.52,0,226
0,673,1,60,1008,7005.6,6.95,0.12,0,3549.77,0,139
0,615,1,60,272,1863.2,6.85,0.11,1,722.35,0,77
0,403,5,60,1592,12799.68,8.04,0.13,1,1923.14,0,167
0,1402,1,60,19,243.66,12.82,0.21,0,0.0,3,120
0,494,2,20,4250,136000.0,32.0,1.6,1,13215.15,0,119
0,1064,2,20,3400,98600.0,29.0,1.45,1,10821.66,0,133
0,1402,5,240,36,987.14,27.42,0.11,0,0.0,3,293
0,403,5,300,350,10787.0,30.82,0.1,1,0.0,0,70
0,1064,2,100,6290,503200.0,80.0,0.8,1,57933.93,0,128
0,1402,1,60,275,4974.52,18.09,0.3,0,0.0,3,60
0,1402,1,60,10817,29422.24,2.72,0.05,1,19007.72,2,30
0,762,1,60,223,20404.5,91.5,1.52,1,761.0,0,88
0,1402,1,60,185954,459306.38,2.47,0.04,1,13677.68,2,164
0,403,1,60,176100,427923.0,2.43,0.04,1,23736.39,2,357
0,615,5,100,120,540.0,4.5,0.04,1,820.56,0,160
0,528,2,100,1845,132840.0,72.0,0.72,1,18841.09,0,107
0,164,3,100,165,1320.0,8.0,0.08,0,3549.77,0,116
0,494,2,100,2744,219520.0,80.0,0.8,1,22223.94,0,129
0,1402,1,60,20,256.48,12.82,0.21,0,0.0,3,257
0,673,1,30,400,9304.0,23.26,0.78,0,3549.77,0,181
0,762,1,30,1558,35055.0,22.5,0.75,1,3387.72,0,116
0,615,1,30,15080,165276.8,10.96,0.37,1,0.0,2,-12
0,97,2,30,594,16394.4,27.6,0.92,1,877.52,0,264
0,1402,5,30,20,66.33,3.32,0.11,0,0.0,3,293
0,97,2,30,517,14269.2,27.6,0.92,1,812.84,0,186
0,615,5,240,2064,2951.52,1.43,0.01,1,5754.16,0,85
0,403,1,30,38113,157406.69,4.13,0.14,1,6499.25,2,357
0,1402,1,120,1,25.59,25.59,0.21,1,0.0,3,205
0,1064,5,60,3900,7215.0,1.85,0.03,1,3740.01,0,131
0,1402,1,60,32070,81137.1,2.53,0.04,1,1791.42,0,159
0,615,1,30,96,431.04,4.49,0.15,0,3549.77,2,220
0,1402,1,60,114,7956.64,69.8,1.16,0,0.0,3,29
0,108,2,100,1,80.0,80.0,0.8,1,8664.89,0,93
0,1107,2,100,9935,884215.0,89.0,0.89,1,59711.34,0,154
0,615,5,240,936,1825.2,1.95,0.01,1,0.0,0,181
0,673,1,30,22700,71505.0,3.15,0.1,1,0.0,0,167
0,588,1,84,320,3312.0,10.35,0.12,1,0.0,0,182
0,1064,2,100,4750,380000.0,80.0,0.8,1,23013.2,0,390
0,1402,5,300,4,93.81,23.45,0.08,1,0.0,3,245
0,1402,5,240,11628,34884.0,3.0,0.01,1,2154.52,0,309
0,237,5,300,20,1216.4,60.82,0.2,1,1152.9,0,-32
0,326,2,100,2500,287975.0,115.19,1.15,0,0.0,3,91
0,1402,1,30,11574,90508.68,7.82,0.26,1,916.22,0,123
0,1402,1,30,13,283.8,21.83,0.73,0,0.0,3,205
0,1402,1,60,6,366.99,61.16,1.02,0,0.0,3,78
0,762,1,60,165179,1072011.71,6.49,0.11,1,33981.11,2,98
0,326,2,20,30,960.0,32.0,1.6,0,3549.77,0,96
0,673,1,60,20000,162000.0,8.1,0.13,1,6717.79,0,91
0,494,1,120,20000,674000.0,33.7,0.28,1,21584.02,0,140
0,108,2,100,8276,736564.0,89.0,0.89,1,23226.6,0,99
0,1107,2,100,3073,273497.0,89.0,0.89,1,20602.3,0,42
0,1402,5,60,3,47.7,15.9,0.26,0,0.0,3,184
0,673,1,60,39045,320559.45,8.21,0.14,1,7312.6,0,157
0,46,3,100,4,32.0,8.0,0.08,1,942.64,0,181
0,494,5,300,268,8259.76,30.82,0.1,1,2569.33,0,226
0,181,2,20,44,1276.0,29.0,1.45,1,0.0,0,8
0,403,1,30,4560,62335.2,13.67,0.46,1,5610.17,0,289
0,1402,1,60,57925,157556.0,2.72,0.05,1,7175.28,2,120
0,403,1,60,60300,186327.0,3.09,0.05,1,16769.43,0,283
0,673,1,60,15624,22654.8,1.45,0.02,1,2160.52,0,414
0,1402,1,60,265,4896.7,18.48,0.31,0,0.0,3,29
0,44,2,100,5,360.0,72.0,0.72,1,787.28,0,91
0,762,1,60,429,2938.65,6.85,0.11,1,1060.22,0,50
0,1402,1,30,5000,185776.9,37.16,1.24,1,0.0,3,72
0,164,3,1,45,225.0,5.0,5.0,0,3549.77,0,175
0,1402,1,60,76554,181432.98,2.37,0.04,1,0.0,2,185
0,648,2,20,5500,176000.0,32.0,1.6,1,17975.84,0,156
0,1402,1,60,2000,19410.49,9.71,0.16,1,0.0,3,116
0,1402,1,30,54008,349431.76,6.47,0.22,1,12796.59,2,-81
0,164,2,20,749,23968.0,32.0,1.6,1,4669.02,0,110
0,108,2,100,2578,229442.0,89.0,0.89,1,15353.45,0,112
0,494,2,100,504,40320.0,80.0,0.8,1,2788.07,0,258
0,762,2,100,3047,243760.0,80.0,0.8,1,16337.04,0,79
0,58,5,30,33000,51480.0,1.56,0.05,1,20464.55,0,92
0,1402,5,240,42,870.41,20.72,0.09,0,0.0,3,29
0,673,1,30,3096,32508.0,10.5,0.35,0,3549.77,0,58
0,762,1,60,390,21645.0,55.5,0.92,1,433.0,0,42
0,1402,1,30,29672,524304.06,17.67,0.59,1,0.0,3,67
0,1402,1,60,12,789.03,65.75,1.1,0,0.0,3,288
0,164,5,30,625,781.25,1.25,0.04,1,1191.93,0,125
0,1402,1,60,50,3857.34,77.15,1.29,0,0.0,3,293
0,1402,5,60,8,121.46,15.18,0.25,0,0.0,3,12
0,762,1,120,287,19114.2,66.6,0.55,0,3549.77,0,188
0,1402,1,60,32,790.81,24.71,0.41,0,0.0,3,60
0,164,2,20,10,320.0,32.0,1.6,0,3549.77,0,212
0,1402,1,60,70030,513319.9,7.33,0.12,1,17919.41,2,219
0,164,3,1,115,575.0,5.0,5.0,0,3549.77,0,177
0,1402,1,30,6,91.48,15.25,0.51,0,0.0,3,189
0,326,2,20,9,288.0,32.0,1.6,0,3549.77,0,-65
0,1402,5,240,191,4145.72,21.71,0.09,0,0.0,3,42
0,97,2,100,2796,223680.0,80.0,0.8,1,20572.96,0,72
0,164,2,100,250,22250.0,89.0,0.89,0,3549.77,0,239
0,403,1,60,110,753.5,6.85,0.11,1,1046.02,0,124
0,1064,1,30,6960,350784.0,50.4,1.68,1,0.0,0,119
0,615,2,100,4000,466000.0,116.5,1.16,1,0.0,0,34
0,1402,1,30,124312,826674.8,6.65,0.22,1,10748.8,2,300
0,12,1,30,60000,689400.0,11.49,0.38,1,15020.21,2,280
0,673,1,60,7000,56700.0,8.1,0.13,1,1069.31,0,130
0,1064,2,50,900,81900.0,91.0,1.82,1,0.0,0,257
0,1402,5,30,4910,18698.88,3.81,0.13,1,0.0,3,31
0,1402,5,90,46,1196.97,26.02,0.29,0,0.0,3,92
0,1402,1,30,30,846.07,28.2,0.94,0,0.0,3,12
0,1402,1,30,8,136.19,17.02,0.57,0,0.0,3,293
0,326,2,20,70,2240.0,32.0,1.6,0,3549.77,0,12
0,673,1,60,151,2399.39,15.89,0.26,1,7488.39,0,102
0,528,3,1,6500,32500.0,5.0,5.0,0,3549.77,0,178
0,673,1,60,10416,15103.2,1.45,0.02,0,3549.77,0,150
0,528,1,30,18000,83700.0,4.65,0.16,1,13959.22,1,206
0,648,1,60,6160,40040.0,6.5,0.11,1,2543.67,0,64
0,528,1,60,78000,170040.0,2.18,0.04,1,41158.49,1,163
0,1402,1,30,11,332.32,30.21,1.01,0,0.0,3,189
0,762,5,30,168,336.0,2.0,0.07,1,1021.34,0,118
0,1402,1,30,82500,565950.0,6.86,0.23,1,7378.63,2,129
0,1107,2,100,4817,385360.0,80.0,0.8,1,43338.93,0,253
0,34,1,90,20000,272000.0,13.6,0.15,1,17214.74,0,145
0,1402,1,30,58,1068.21,18.42,0.61,0,0.0,3,180
0,494,5,60,3000,21000.0,7.0,0.12,0,3549.77,0,235
0,1402,1,30,6,85.3,14.22,0.47,0,0.0,3,95
0,403,1,30,250,2.5,0.01,0.0,1,280.23,0,142
0,1402,5,240,36,228.01,6.33,0.03,0,0.0,3,42
0,615,2,100,4500,450000.0,100.0,1.0,1,17758.82,0,203
0,1402,5,300,100,4835.18,48.35,0.16,1,0.0,3,70
0,648,2,100,2835,226800.0,80.0,0.8,1,24400.67,0,202
0,615,1,120,740,27750.0,37.5,0.31,1,2228.92,0,55
0,673,1,30,1680,12600.0,7.5,0.25,0,3549.77,0,151
0,1402,5,60,6,132.03,22.0,0.37,0,0.0,3,97
0,1402,1,60,7,174.67,24.95,0.42,0,0.0,3,363
0,648,2,20,7000,224000.0,32.0,1.6,1,33525.96,0,106
0,1064,1,120,10560,381849.6,36.16,0.3,1,15873.33,0,77
0,1402,1,60,2,31.73,15.86,0.26,0,0.0,3,29
0,95,2,20,520,16640.0,32.0,1.6,1,3496.34,0,61
0,615,5,60,120,840.0,7.0,0.12,1,575.17,0,12
0,1402,1,30,120,541.2,4.51,0.15,1,19518.98,2,391
0,12,2,100,150,12000.0,80.0,0.8,1,2572.91,0,230
0,1402,1,30,112595,728489.65,6.47,0.22,1,9972.68,2,67
0,615,1,60,2160,24840.0,11.5,0.19,0,3549.77,2,189
0,494,2,30,11990,287760.0,24.0,0.8,1,28620.81,0,167
0,615,5,240,1650,2359.5,1.43,0.01,0,3549.77,2,14
0,494,1,60,11500,62445.0,5.43,0.09,1,4168.19,0,299
0,403,1,60,63410,278369.9,4.39,0.07,1,17075.43,2,249
0,1402,5,240,32000,320640.0,10.02,0.04,1,11865.62,0,227
0,762,2,100,6000,480000.0,80.0,0.8,1,23178.68,0,107
0,97,2,100,2018,161440.0,80.0,0.8,1,0.0,0,308
0,615,1,60,31806,210237.66,6.61,0.11,0,3549.77,2,173
0,403,1,60,206475,501734.25,2.43,0.04,1,19328.36,2,357
0,1402,1,60,91,6925.86,76.11,1.27,0,0.0,3,295
0,615,5,60,408,775.2,1.9,0.03,1,304.63,0,11
0,403,1,30,5244,91665.12,17.48,0.58,1,0.0,0,168
0,164,3,100,115,920.0,8.0,0.08,0,3549.77,0,210
0,1107,2,100,6360,566040.0,89.0,0.89,1,28759.53,0,274
0,1107,2,100,898,79922.0,89.0,0.89,1,6522.64,0,42
0,673,1,60,15945,35876.25,2.25,0.04,1,5180.86,0,99
0,1402,1,30,9572,43169.72,4.51,0.15,1,0.0,2,360
